,id,rank,name,position_id,position_name,level
0,101,1,Legend,11,st,60.0
1,65,2,Agal,13,wf,58.0
2,23,3,Heathcliff,23,cm,52.0
3,91,4,SHARMAN.,11,st,51.0
4,526,5,J.1,33,sw,50.0
5,68,6,Arkano,12,cf,49.0
6,455,7,Tiss,23,cm,49.0
7,73,8,bebz,11,st,48.0
8,95,9,EvilCM,23,cm,48.0
9,865,10,EterogeN,31,sb,48.0
10,67,11,Borsalino,31,sb,47.0
11,143,12,RandomHero,13,wf,47.0
12,86,13,Upamecano,32,cb,46.0
13,696,14,Levski1914,21,am,46.0
14,642,15,cliclic,33,sw,45.0
15,115,16,ikionyedi,23,cm,44.0
16,534,17,Abiego,23,cm,42.0
17,57,18,GoTackle,33,sw,42.0
18,320,19,UniQ,11,st,42.0
19,457,20,Wladi_Kai,13,wf,42.0
20,33,21,TrombRaider,23,cm,41.0
21,129,22,EzotericK,32,cb,41.0
22,151,23,RedCF,12,cf,41.0
23,999,24,She,11,st,41.0
24,54,25,holly,32,cb,40.0
25,60,26,JIeks,32,cb,40.0
26,69,27,Gnabry,13,wf,40.0
27,83,28,RedAM,21,am,40.0
28,25,29,KILLER_10,11,st,38.0
29,296,30,anox,24,dm,38.0
30,580,31,Smart,23,cm,38.0
31,77,32,BoReX,13,wf,38.0
32,488,33,Eagle,32,cb,38.0
33,255,34,Intrinsec,21,am,38.0
34,123,35,Sugar.,24,dm,37.0
35,379,36,Porn,24,dm,37.0
36,928,37,1312LeVsk1,32,cb,37.0
37,426,38,Cacadu_,23,cm,37.0
38,17,39,Reka,11,st,36.0
39,795,40,Suri,32,cb,36.0
40,32,41,Dopa,23,cm,36.0
41,36,42,Uga_Buga,13,wf,36.0
42,848,43,Charles_A,22,sm,36.0
43,81,44,MrJ,21,am,36.0
44,348,45,Toretto,13,wf,36.0
45,125,46,OceanEyes,22,sm,36.0
46,135,47,Worst_CB_Ever,32,cb,36.0
47,1431,48,Skywalker,33,sw,36.0
48,1205,49,Foxy,24,dm,36.0
49,244,50,voteFORME,33,sw,36.0
50,52,51,Lewandowski,13,wf,35.0
51,572,52,jamal,12,cf,35.0
52,335,53,buba,33,sw,35.0
53,377,54,búúú,33,sw,35.0
54,126,55,YakutyaN,13,wf,35.0
55,392,56,RedSW,33,sw,35.0
56,157,57,Coca,23,cm,35.0
57,161,58,TRESA,31,sb,35.0
58,1252,59,More,33,sw,35.0
59,241,60,PatientZero,23,cm,35.0
60,1080,61,Melissa,11,st,34.0
61,450,62,PantheR,12,cf,34.0
62,198,63,Arabian_Boy,13,wf,34.0
63,276,64,Morgan,13,wf,33.0
64,307,65,Dlh,24,dm,33.0
65,64,66,Anonymous,31,sb,33.0
66,72,67,Nigga,33,sw,33.0
67,82,68,Quas,13,wf,33.0
68,344,69,Compare,32,cb,33.0
69,1377,70,Hera,24,dm,33.0
70,1143,71,Zeo,24,dm,33.0
71,912,72,Vandik,32,cb,33.0
72,1173,73,Fritz,32,cb,33.0
73,1450,74,JackieChumba,31,sb,33.0
74,460,75,Anne,33,sw,33.0
75,211,76,Lily,12,cf,33.0
76,283,77,Marshmello,33,sw,32.0
77,286,78,Son,23,cm,32.0
78,51,79,Dim0n777,12,cf,32.0
79,53,80,LordSnow,32,cb,32.0
80,1333,81,JackieChamba,22,sm,32.0
81,84,82,xWulgax,12,cf,32.0
82,1365,83,JackieChanba,23,cm,32.0
83,94,84,BBC,21,am,32.0
84,1127,85,Xyenzii,33,sw,32.0
85,124,86,Sugar,33,sw,32.0
86,678,87,Moonrock,21,am,32.0
87,185,88,ivoi,12,cf,32.0
88,192,89,Mad_Dog,33,sw,32.0
89,221,90,Aventus,22,sm,32.0
90,229,91,BL4CK,21,am,32.0
91,525,92,KITUSE,23,cm,31.0
92,784,93,wilkpo,23,cm,31.0
93,277,94,Done,32,cb,31.0
94,22,95,thePRINCE,12,cf,31.0
95,29,96,Sayuki,11,st,31.0
96,1314,97,Schweppsi,21,am,31.0
97,37,98,Thiagod,23,cm,31.0
98,551,99,Shadyyy_GT,23,cm,31.0
99,1083,100,cozy,24,dm,31.0
100,1088,101,GrayVibes,22,sm,31.0
101,1090,102,VQdriftin,13,wf,31.0
102,75,103,LXST,13,wf,31.0
103,336,104,Csõtészta,12,cf,31.0
104,1367,105,Sridn,12,cf,31.0
105,89,106,Joao_Felix,22,sm,31.0
106,345,107,Tomi,23,cm,31.0
107,352,108,bafit96,31,sb,31.0
108,353,109,Z3R0,24,dm,31.0
109,108,110,Tissy,12,cf,31.0
110,117,111,Shinno,12,cf,31.0
111,885,112,Storm,11,st,31.0
112,119,113,LoVe,32,cb,31.0
113,144,114,AriaStark,12,cf,31.0
114,148,115,TheWall,32,cb,31.0
115,408,116,Seraphima,23,cm,31.0
116,1176,117,Ace,11,st,31.0
117,155,118,Mivako,21,am,31.0
118,669,119,AnneAM,21,am,31.0
119,425,120,_2BLACK4U_,33,sw,31.0
120,947,121,.SHARMAN.,12,cf,31.0
121,1466,122,LAG,32,cb,31.0
122,199,123,King,12,cf,31.0
123,1228,124,Popeyes,13,wf,31.0
124,216,125,Psiarski,33,sw,31.0
125,217,126,Drosophila,23,cm,31.0
126,218,127,micro_ice,21,am,31.0
127,986,128,Llorente,23,cm,31.0
128,477,129,an0x.,11,st,31.0
129,224,130,HoneyBadger,13,wf,31.0
130,1009,131,Ramos,33,sw,31.0
131,253,132,Panda,33,sw,31.0
132,20,133,Kikyo,24,dm,30.0
133,302,134,rodengotov,13,wf,30.0
134,61,135,Flying,11,st,30.0
135,1347,136,L.Suarez,13,wf,30.0
136,85,137,Mistery,12,cf,30.0
137,1136,138,PassMe,12,cf,30.0
138,383,139,Gaz,32,cb,30.0
139,1172,140,Zane,11,st,30.0
140,476,141,Abhinay,31,sb,30.0
141,103,142,Faber,12,cf,29.0
142,384,143,Skipper,13,wf,29.0
143,268,144,Klose,12,cf,28.0
144,300,145,Balu,11,st,28.0
145,1597,146,uwu,32,cb,28.0
146,78,147,Kyuura10,23,cm,28.0
147,110,148,Troy,13,wf,28.0
148,404,149,Lionn,12,cf,28.0
149,225,150,kshe_cb,32,cb,28.0
150,496,151,Rapha,33,sw,28.0
151,258,152,Qukel,32,cb,27.0
152,537,153,Putin,23,cm,27.0
153,318,154,Gold,24,dm,27.0
154,149,155,Hegcrjs,12,cf,27.0
155,6,156,Davy,23,cm,26.0
156,1570,157,Abp,12,cf,26.0
157,1630,158,keVa,33,sw,26.0
158,228,159,NardiLegend,12,cf,26.0
159,1082,160,Vasco,12,cf,25.0
160,1345,161,GanyanBayi,12,cf,25.0
161,923,162,SweetDF,32,cb,25.0
162,227,163,Alexi,21,am,25.0
163,30,164,Sayu,32,cb,24.0
164,31,165,Player,12,cf,24.0
165,818,166,Tush,11,st,24.0
166,62,167,KlLLER_10,11,st,24.0
167,843,168,Drax,33,sw,24.0
168,96,169,Bossdog,33,sw,24.0
169,1389,170,Karin,24,dm,24.0
170,395,171,jagon,21,am,24.0
171,399,172,Cacadu,12,cf,24.0
172,432,173,Magnus,24,dm,24.0
173,177,174,Sukuna,23,cm,24.0
174,957,175,Covid_19,22,sm,24.0
175,744,176,forward,32,cb,24.0
176,323,177,JOY,31,sb,23.0
177,1370,178,SerPushOk,12,cf,23.0
178,127,179,FireFlair,22,sm,23.0
179,442,180,Cufcuf,12,cf,23.0
180,197,181,Caipi,24,dm,23.0
181,210,182,Red,32,cb,23.0
182,989,183,Sassy,11,st,23.0
183,995,184,ThaSW,33,sw,23.0
184,507,185,TSMChooprina,12,cf,23.0
185,533,186,Flash,13,wf,22.0
186,1095,187,Xyenzi,23,cm,22.0
187,98,188,Naruto,13,wf,22.0
188,156,189,Sansa,23,cm,22.0
189,172,190,SayMyName,12,cf,22.0
190,478,191,XeN,13,wf,22.0
191,1505,192,Tsubq,13,wf,22.0
192,233,193,Lemongreen,24,dm,22.0
193,505,194,Chooprina,22,sm,22.0
194,506,195,Rekt,12,cf,22.0
195,104,196,MILF,32,cb,21.0
196,112,197,Gomes,24,dm,21.0
197,369,198,PlayerTest,13,wf,21.0
198,374,199,MrDefender,32,cb,21.0
199,1207,200,Alexanderpato,12,cf,21.0
200,959,201,DRAGONPUCAR,33,sw,21.0
201,193,202,SetoKaiba,13,wf,21.0
202,739,203,LemonK7ss,12,cf,21.0
203,232,204,fwshot,11,st,21.0
204,1000,205,Louati,12,cf,21.0
205,495,206,Bixby,33,sw,21.0
206,790,207,DePaul,21,am,20.0
207,1075,208,cozy0ne,21,am,20.0
208,56,209,matt,12,cf,20.0
209,1111,210,Fimba,22,sm,20.0
210,346,211,Tészta,22,sm,20.0
211,649,212,_Cacadu_,32,cb,20.0
212,418,213,R3L0,22,sm,20.0
213,1192,214,iamcorny,22,sm,20.0
214,542,215,Since,13,wf,19.0
215,74,216,Joker,23,cm,19.0
216,332,217,Titan,23,cm,19.0
217,337,218,bafit,24,dm,19.0
218,347,219,RedDM,24,dm,19.0
219,406,220,planestranger,11,st,19.0
220,243,221,CutieHead,11,st,19.0
221,1296,222,JoaoMaravilha,13,wf,18.0
222,1297,223,lotto,10,fw,18.0
223,547,224,Maksim,21,am,18.0
224,66,225,Avie,21,am,18.0
225,133,226,WeX,12,cf,18.0
226,1433,227,Wroska,10,fw,18.0
227,165,228,GoodGuyGarry,33,sw,18.0
228,166,229,JunkyNine,23,cm,18.0
229,938,230,kvmil,20,mf,18.0
230,1259,231,braya,12,cf,18.0
231,251,232,4Fun,23,cm,18.0
232,261,233,insuperable,30,df,17.0
233,1056,234,2PAC,10,fw,17.0
234,545,235,Zyzz,20,mf,17.0
235,811,236,FifiJetski,10,fw,17.0
236,331,237,Kapi,20,mf,17.0
237,445,238,Frakir,30,df,17.0
238,195,239,MATURE,10,fw,17.0
239,472,240,ElcoST,10,fw,17.0
240,479,241,Syke,20,mf,17.0
241,480,242,Mosku,20,mf,17.0
242,484,243,Doshy,30,df,17.0
243,128,244,Tess,20,mf,16.0
244,153,245,Flicker,20,mf,16.0
245,1304,246,enej0ta,20,mf,15.0
246,1586,247,jagne,10,fw,15.0
247,1366,248,Horsejacker,20,mf,15.0
248,887,249,Nevs,20,mf,15.0
249,140,250,Elvana,30,df,15.0
250,654,251,Tana,10,fw,15.0
251,1434,252,Wodrex,20,mf,15.0
252,1435,253,WEXY,10,fw,15.0
253,926,254,Gabry,10,fw,15.0
254,222,255,Zero,20,mf,15.0
255,494,256,Gomen,20,mf,15.0
256,1522,257,Kitsune,30,df,15.0
257,271,258,Mid,20,mf,14.0
258,1054,259,TripleX87,10,fw,14.0
259,40,260,E.ÇÅMÅVÍNGÅ,20,mf,14.0
260,825,261,fran3kv2,10,fw,14.0
261,321,262,AfterLearner,10,fw,14.0
262,591,263,PIKADURA,10,fw,14.0
263,90,264,Boris,20,mf,14.0
264,1629,265,ragnar,10,fw,14.0
265,150,266,Ricardo,10,fw,14.0
266,171,267,121312,10,fw,14.0
267,174,268,JorgitoElmago,20,mf,14.0
268,689,269,Kev,10,fw,14.0
269,202,270,J1.,30,df,14.0
270,971,271,Swat,30,df,14.0
271,779,272,The,20,mf,13.0
272,1295,273,Jacare,10,fw,13.0
273,41,274,A.ÐÅVÏËS,30,df,13.0
274,809,275,gruby,10,fw,13.0
275,558,276,Deno,10,fw,13.0
276,589,277,SERRISETE7,10,fw,13.0
277,602,278,ravsgol,10,fw,13.0
278,1628,279,Max,10,fw,13.0
279,105,280,Friedenreich,10,fw,13.0
280,378,281,HoAd,30,df,13.0
281,661,282,PETESAND,10,fw,13.0
282,1436,283,3131,10,fw,13.0
283,176,284,DavidSem10,20,mf,13.0
284,954,285,quickMouse,20,mf,13.0
285,699,286,RaraVez,20,mf,13.0
286,200,287,TheEagle,30,df,13.0
287,741,288,Dudu,10,fw,13.0
288,1260,289,N3grola,10,fw,13.0
289,750,290,Brit,10,fw,13.0
290,768,291,CarlinhosBrown,10,fw,12.0
291,813,292,kondzikjetski,10,fw,12.0
292,817,293,fr3j,10,fw,12.0
293,58,294,Sugbr,30,df,12.0
294,597,295,robyzera,20,mf,12.0
295,599,296,dopigas,10,fw,12.0
296,100,297,AvlarD,20,mf,12.0
297,1641,298,Endureen,20,mf,12.0
298,1134,299,zoro,20,mf,12.0
299,1393,300,Daltrin,10,fw,12.0
300,1139,301,ArmaYarma,10,fw,12.0
301,393,302,Tésztóz,10,fw,12.0
302,1161,303,Villemporas,10,fw,12.0
303,138,304,Dakotah,20,mf,12.0
304,141,305,rewaH,10,fw,12.0
305,655,306,Nodac,20,mf,12.0
306,668,307,tarsen,10,fw,12.0
307,1444,308,Recep,10,fw,12.0
308,935,309,Anivia,30,df,12.0
309,220,310,Ribamar77,10,fw,12.0
310,1258,311,manuel_cleiton,10,fw,12.0
311,785,312,Sami,10,fw,11.0
312,1567,313,mesi,10,fw,11.0
313,1584,314,Svarog,20,mf,11.0
314,310,315,xexexe,20,mf,11.0
315,604,316,Trongaibr,30,df,11.0
316,615,317,Jvictinho00,20,mf,11.0
317,624,318,tawe,10,fw,11.0
318,394,319,Baf1t,30,df,11.0
319,921,320,kickmee,10,fw,11.0
320,1454,321,FREDMERCURY,20,mf,11.0
321,1200,322,Zuicka,20,mf,11.0
322,948,323,Mangaba,30,df,11.0
323,961,324,Guif,10,fw,11.0
324,201,325,Keiko,20,mf,11.0
325,1494,326,Moonjagart,30,df,11.0
326,239,327,Apti,30,df,11.0
327,252,328,Guile,10,fw,11.0
328,1538,329,Yunus21,10,fw,10.0
329,776,330,hAYn,10,fw,10.0
330,535,331,S.Campbell,30,df,10.0
331,791,332,Rodrigo,20,mf,10.0
332,284,333,Koulibaly,30,df,10.0
333,1053,334,Ashlin,20,mf,10.0
334,295,335,Luckybest,10,fw,10.0
335,594,336,KROSS,20,mf,10.0
336,601,337,Adaltão,20,mf,10.0
337,603,338,fazgolplmds,10,fw,10.0
338,1135,339,Pancakes,20,mf,10.0
339,886,340,Col,10,fw,10.0
340,1429,341,LiToX,20,mf,10.0
341,920,342,mustafabalci31,10,fw,10.0
342,173,343,Busquet,20,mf,10.0
343,1202,344,pedro_kkj,10,fw,10.0
344,1221,345,Toglogch1,20,mf,10.0
345,1225,346,architect,20,mf,10.0
346,473,347,Otter,10,fw,10.0
347,729,348,Iggy.,20,mf,10.0
348,1511,349,dannnnz,10,fw,10.0
349,489,350,DixieNormous,10,fw,10.0
350,511,351,Crthang10,10,fw,10.0
351,1550,352,Jorginho,20,mf,9.0
352,313,353,james,10,fw,9.0
353,614,354,Miguel,10,fw,9.0
354,619,355,cebollita,10,fw,9.0
355,111,356,AgenteSecreto,10,fw,9.0
356,925,357,syrob,20,mf,9.0
357,1438,358,giovmer,10,fw,9.0
358,415,359,ElRuso,10,fw,9.0
359,175,360,NardolaLegend,10,fw,9.0
360,949,361,Host,30,df,9.0
361,449,362,Xelizor,10,fw,9.0
362,1282,363,trollzore69,10,fw,8.0
363,1539,364,SPlNJlRO,10,fw,8.0
364,1549,365,makakiño,20,mf,8.0
365,279,366,Silence,20,mf,8.0
366,1308,367,arrascaeta,10,fw,8.0
367,1568,368,eltoreriko777,20,mf,8.0
368,1321,369,Floow,20,mf,8.0
369,1326,370,AntTest,10,fw,8.0
370,561,371,Lukaku,10,fw,8.0
371,562,372,plsssssss,30,df,8.0
372,308,373,saiken,10,fw,8.0
373,830,374,OverRoll,10,fw,8.0
374,333,375,JoseQuintas,10,fw,8.0
375,1359,376,maedofeli,20,mf,8.0
376,1618,377,Ribamar,10,fw,8.0
377,1622,378,humita,30,df,8.0
378,92,379,Marta,20,mf,8.0
379,605,380,bielcruel,10,fw,8.0
380,1385,381,Darkode,10,fw,8.0
381,629,382,CR7IsHome,20,mf,8.0
382,1426,383,Kranzel,10,fw,8.0
383,403,384,Backflipper,20,mf,8.0
384,915,385,Rafinha,10,fw,8.0
385,1437,386,Palettone,30,df,8.0
386,158,387,CR7,10,fw,8.0
387,159,388,Dynamic,30,df,8.0
388,168,389,kzino,30,df,8.0
389,700,390,Xeloshi,20,mf,8.0
390,189,391,kzino1,10,fw,8.0
391,962,392,serrrsa,10,fw,8.0
392,964,393,DANTE,10,fw,8.0
393,1227,394,GnabryCM,20,mf,8.0
394,238,395,Enemy,10,fw,8.0
395,242,396,SandorClegane,30,df,8.0
396,500,397,Kova,20,mf,8.0
397,513,398,Jose,10,fw,7.0
398,1542,399,stealler,20,mf,7.0
399,1043,400,GAMARRA,30,df,7.0
400,1313,401,ZyNex,10,fw,7.0
401,46,402,Impulsive000,20,mf,7.0
402,814,403,fran3k,10,fw,7.0
403,559,404,Nanii,20,mf,7.0
404,315,405,keat,10,fw,7.0
405,1355,406,Cz4rk0x,20,mf,7.0
406,598,407,Fantasia,20,mf,7.0
407,1623,408,Shagg0,20,mf,7.0
408,99,409,MathTorres,10,fw,7.0
409,1640,410,Endurecz,30,df,7.0
410,362,411,kickchickeen,10,fw,7.0
411,1391,412,Snaiper,20,mf,7.0
412,1146,413,vuurma,10,fw,7.0
413,132,414,PoweradE,10,fw,7.0
414,660,415,Romañoqui,10,fw,7.0
415,932,416,Riberin,10,fw,7.0
416,1194,417,C00n,10,fw,7.0
417,1195,418,Bill,10,fw,7.0
418,1453,419,ENDRICK,10,fw,7.0
419,454,420,iamdes3,30,df,7.0
420,987,421,suy,10,fw,7.0
421,740,422,rg123,30,df,7.0
422,1261,423,pretox,10,fw,7.0
423,1529,424,Marpzeraa,20,mf,7.0
424,512,425,madRussian,20,mf,6.0
425,769,426,polonscopia,30,df,6.0
426,260,427,5511,10,fw,6.0
427,1286,428,Asa,10,fw,6.0
428,1545,429,Darinci,20,mf,6.0
429,1546,430,zenci,10,fw,6.0
430,1294,431,Amongus2,10,fw,6.0
431,527,432,COMPU,10,fw,6.0
432,539,433,NastyBastd,20,mf,6.0
433,1312,434,Emenike,10,fw,6.0
434,290,435,Parrudo,20,mf,6.0
435,1320,436,ISABELPRINCESA,10,fw,6.0
436,1327,437,dsa,10,fw,6.0
437,1591,438,Ronalpee,10,fw,6.0
438,827,439,Cocaine,30,df,6.0
439,839,440,xDD,30,df,6.0
440,1607,441,Diagne,20,mf,6.0
441,587,442,Pocapika,10,fw,6.0
442,1634,443,pro,10,fw,6.0
443,612,444,PCR7,30,df,6.0
444,1382,445,Kerentel,10,fw,6.0
445,1383,446,Carla,30,df,6.0
446,1132,447,Loopy,10,fw,6.0
447,109,448,Ciques,10,fw,6.0
448,882,449,Roffablood,20,mf,6.0
449,627,450,OreusBaby,10,fw,6.0
450,628,451,boris3123,10,fw,6.0
451,373,452,DiscoBear,30,df,6.0
452,1142,453,BeratGüner,10,fw,6.0
453,1427,454,namestra,20,mf,6.0
454,164,455,Zeffnov,20,mf,6.0
455,1449,456,vini,10,fw,6.0
456,1196,457,DIegoMau,30,df,6.0
457,1198,458,mahymzinha,20,mf,6.0
458,1455,459,Beigola,10,fw,6.0
459,184,460,Tackling,30,df,6.0
460,444,461,Paskassinho,10,fw,6.0
461,1241,462,romarinho,10,fw,6.0
462,1506,463,SkyzinDuDibre,10,fw,6.0
463,1514,464,Korpok,20,mf,6.0
464,492,465,KEKLEO,10,fw,6.0
465,748,466,Ryan,10,fw,6.0
466,497,467,Raphaa,10,fw,6.0
467,515,468,Mendjis,10,fw,5.0
468,1289,469,bongo,30,df,5.0
469,1290,470,2Swiss4,10,fw,5.0
470,1292,471,Hombre,10,fw,5.0
471,1303,472,ALEXMURALHA,30,df,5.0
472,282,473,Spaceman,10,fw,5.0
473,1564,474,Litulagrande,20,mf,5.0
474,808,475,ParkBoom,30,df,5.0
475,1074,476,luvomber,10,fw,5.0
476,1588,477,Cortes,30,df,5.0
477,1589,478,Giovanni,20,mf,5.0
478,1590,479,PEEm,30,df,5.0
479,829,480,Semilha,10,fw,5.0
480,1098,481,Envy,20,mf,5.0
481,1612,482,gonzalo666,30,df,5.0
482,1613,483,Bastianangel,10,fw,5.0
483,1360,484,kin2325,10,fw,5.0
484,1617,485,GiuseppeCamole,10,fw,5.0
485,88,486,Kyuura09,10,fw,5.0
486,350,487,SadieMane,10,fw,5.0
487,351,488,FlashM,20,mf,5.0
488,1631,489,Burak,10,fw,5.0
489,613,490,Wilton,10,fw,5.0
490,616,491,robson,30,df,5.0
491,1138,492,Mo10,20,mf,5.0
492,633,493,BRuh,10,fw,5.0
493,1145,494,ceryan,10,fw,5.0
494,1402,495,ýýýý,20,mf,5.0
495,1406,496,Deppo,10,fw,5.0
496,646,497,sanya,10,fw,5.0
497,1165,498,Adam,10,fw,5.0
498,1440,499,HAKUNAMATATA,10,fw,5.0
499,1187,500,Relaxeli05,10,fw,5.0
500,1188,501,Neto,30,df,5.0
501,688,502,sherry,10,fw,5.0
502,690,503,vera,10,fw,5.0
503,190,504,Puinampig,30,df,5.0
504,462,505,Ocopila,20,mf,5.0
505,1236,506,Mentz,20,mf,5.0
506,730,507,werrty,10,fw,5.0
507,992,508,Mihalich,20,mf,5.0
508,1515,509,chaosCauser,10,fw,5.0
509,493,510,TOPKEK,30,df,5.0
510,245,511,yourmum,10,fw,5.0
511,1527,512,menor7belo,10,fw,5.0
512,1020,513,Samuray,10,fw,5.0
513,1281,514,Stivens19,20,mf,4.0
514,1027,515,Murasakibara,20,mf,4.0
515,1284,516,PAPU,20,mf,4.0
516,517,517,saliano,10,fw,4.0
517,7,518,Samuel,30,df,4.0
518,1033,519,deregue,10,fw,4.0
519,1291,520,Emrezo,30,df,4.0
520,269,521,PsychoTheRapis,20,mf,4.0
521,1293,522,BonRivera,10,fw,4.0
522,272,523,Atom,10,fw,4.0
523,532,524,SANTOBIASATTI,20,mf,4.0
524,1049,525,koussay,10,fw,4.0
525,538,526,Stronk,30,df,4.0
526,1563,527,nicolasjer,10,fw,4.0
527,798,528,mema22,10,fw,4.0
528,549,529,Manu,10,fw,4.0
529,1066,530,Ndiali,20,mf,4.0
530,314,531,jmez,20,mf,4.0
531,316,532,Jack,10,fw,4.0
532,828,533,TiaguinhoRocha,30,df,4.0
533,588,534,SERRISETE,20,mf,4.0
534,600,535,neyraina,20,mf,4.0
535,1379,536,kiiiol,10,fw,4.0
536,113,537,FIRE.STARTER,30,df,4.0
537,116,538,ikionsekiz,30,df,4.0
538,639,539,elik,30,df,4.0
539,901,540,Pimpito,30,df,4.0
540,134,541,LeeEun,30,df,4.0
541,908,542,Naze,10,fw,4.0
542,1169,543,Gameriuksazz,10,fw,4.0
543,916,544,Fiza,20,mf,4.0
544,154,545,HHH,10,fw,4.0
545,940,546,Niga,10,fw,4.0
546,1199,547,Pretin,10,fw,4.0
547,183,548,BlackEnd,10,fw,4.0
548,186,549,itazura,30,df,4.0
549,446,550,Yaremchuco,10,fw,4.0
550,204,551,sadfdgdfg,10,fw,4.0
551,1242,552,ARLANBICABICA,30,df,4.0
552,993,553,Siskipiski,10,fw,4.0
553,1507,554,TIKO,20,mf,4.0
554,753,555,Rui_Costa,20,mf,4.0
555,501,556,miguelcabuloso,10,fw,4.0
556,502,557,Hisokria,10,fw,4.0
557,504,558,campi,10,fw,4.0
558,514,559,BR4ND,10,fw,3.0
559,1028,560,milfhunter,20,mf,3.0
560,1031,561,CosCos,10,fw,3.0
561,8,562,Leon,10,fw,3.0
562,14,563,E.Camavinga,20,mf,3.0
563,275,564,policeman,20,mf,3.0
564,531,565,Gonzalinho,10,fw,3.0
565,792,566,Alex,20,mf,3.0
566,1048,567,KARIM,10,fw,3.0
567,797,568,pelela16,10,fw,3.0
568,807,569,munaldo,10,fw,3.0
569,303,570,cherta,30,df,3.0
570,312,571,ThiagoMv,10,fw,3.0
571,837,572,Szogunisko,30,df,3.0
572,1378,573,Noblemen,30,df,3.0
573,868,574,Luluca,30,df,3.0
574,107,575,Inserth,10,fw,3.0
575,889,576,rla6t,20,mf,3.0
576,1155,577,Gasty,10,fw,3.0
577,139,578,Aviesa,20,mf,3.0
578,665,579,mata,20,mf,3.0
579,666,580,Sebi,20,mf,3.0
580,1439,581,Giovanni20,10,fw,3.0
581,939,582,XDDDDDD,20,mf,3.0
582,1203,583,davidcrom20,20,mf,3.0
583,697,584,Xerickgamer,20,mf,3.0
584,701,585,AAASASA,10,fw,3.0
585,958,586,Robinson,10,fw,3.0
586,191,587,JasonT9,10,fw,3.0
587,708,588,Andy,10,fw,3.0
588,966,589,Lukakuka,30,df,3.0
589,716,590,SeGanGamer,10,fw,3.0
590,461,591,duartemamba,10,fw,3.0
591,718,592,aymenJOn,10,fw,3.0
592,208,593,Genius,10,fw,3.0
593,209,594,Noshame,10,fw,3.0
594,1237,595,Galileu,20,mf,3.0
595,491,596,KEKW,10,fw,3.0
596,499,597,PepGuardiola,10,fw,3.0
597,246,598,gustagol,20,mf,3.0
598,764,599,aras,10,fw,3.0
599,509,600,Linda,10,fw,3.0
600,765,601,smugie,30,df,3.0
601,5,602,Dervet,20,mf,2.0
602,267,603,bob,30,df,2.0
603,524,604,glhf]Maga[777,10,fw,2.0
604,1052,605,ray,10,fw,2.0
605,1058,606,Negan,10,fw,2.0
606,579,607,RedCB,30,df,2.0
607,324,608,DINAMO,20,mf,2.0
608,325,609,ZOBNIN,30,df,2.0
609,70,610,SimonHill,10,fw,2.0
610,838,611,Ni66er69,20,mf,2.0
611,840,612,Mocsudajo,20,mf,2.0
612,841,613,cipa,10,fw,2.0
613,842,614,Matoxik,10,fw,2.0
614,79,615,CFRed,20,mf,2.0
615,97,616,Fargo,30,df,2.0
616,357,617,VuuEXx,30,df,2.0
617,869,618,lerdaooooo,10,fw,2.0
618,102,619,Branco,30,df,2.0
619,358,620,Dizzy,30,df,2.0
620,359,621,KickChicken,20,mf,2.0
621,618,622,fiumba,10,fw,2.0
622,363,623,JAIRZINHO,10,fw,2.0
623,644,624,MaxNormal,10,fw,2.0
624,417,625,anibaldosavari,20,mf,2.0
625,933,626,garotojoao,10,fw,2.0
626,169,627,zFut,20,mf,2.0
627,430,628,Rodri,20,mf,2.0
628,431,629,Theeeo,10,fw,2.0
629,434,630,Adeildo,20,mf,2.0
630,717,631,freeangel,20,mf,2.0
631,471,632,aaas,30,df,2.0
632,733,633,s2mebin,10,fw,2.0
633,738,634,foden,20,mf,2.0
634,234,635,J.Lingard,20,mf,2.0
635,498,636,JoaquinDerBeti,10,fw,2.0
636,503,637,nico,10,fw,2.0
637,256,638,TheBullseye,10,fw,1.0
638,1024,639,Mesy,10,fw,1.0
639,1280,640,NeeLiu,20,mf,1.0
640,1536,641,Olivier_Atton,10,fw,1.0
641,257,642,Tekzevkim31,10,fw,1.0
642,1025,643,kji,10,fw,1.0
643,1537,644,Yunus,10,fw,1.0
644,770,645,ghinty,10,fw,1.0
645,1026,646,Batuhan,20,mf,1.0
646,259,647,gfhgf,10,fw,1.0
647,771,648,Tyler,10,fw,1.0
648,1283,649,Assa,10,fw,1.0
649,4,650,Admin,10,fw,1.0
650,516,651,BR4NDDV,20,mf,1.0
651,772,652,KraToS_,10,fw,1.0
652,1540,653,MalCAN,30,df,1.0
653,773,654,MasterJohn,10,fw,1.0
654,1029,655,Scarlatina,10,fw,1.0
655,1285,656,MOMIA,20,mf,1.0
656,1541,657,futbolcu,20,mf,1.0
657,262,658,GuTy,20,mf,1.0
658,518,659,Eymen,10,fw,1.0
659,774,660,Kobayashi,10,fw,1.0
660,1030,661,Juninho,30,df,1.0
661,263,662,ShingoAoi,10,fw,1.0
662,519,663,Canss,10,fw,1.0
663,775,664,nuneix,10,fw,1.0
664,1287,665,Aomine,10,fw,1.0
665,1543,666,fanfaron16,10,fw,1.0
666,264,667,Fasel,20,mf,1.0
667,520,668,BRANDTV,30,df,1.0
668,1032,669,Zecão,10,fw,1.0
669,1288,670,VNS,20,mf,1.0
670,1544,671,johnathan,20,mf,1.0
671,9,672,DavyGreen,30,df,1.0
672,265,673,Lulu,20,mf,1.0
